SYSINFNO,SYSFACNO,CALENDAR_YEAR,SPECIES_VALUE,ON_HAND_JAN1,STRAYS,SEIZED,BITE_CASES,SURRENDERED,FROM_ANOTHER,FROM_ANOTHER_NOTES,OTHER,OTHER_NOTES,RECLAIMED,ADOPTED,TRANSFERRED,TRANSFERRED_NOTES,TRANSFERRED_OUT_OF_STATE,DIED,EUTHANIZED,MISC,MISC_NOTES,ON_HAND_DEC31,CREATE_DATE,UPDATE_DATE,TRANSOLD,FROM_OUT_OF_STATE
34840,257,2015,3,2,4,0,0,7,0,,0,,0,13,0,,0,0,0,0,,0,2/4/16 9:40,2/4/16 10:34,0,
34841,257,2015,7,0,6,0,0,0,0,,0,,0,6,0,,0,0,0,0,,0,2/4/16 9:40,2/26/16 9:01,0,
34842,257,2015,2,19,1110,0,6,201,0,,0,,39,216,487,"SPCA 2519 Hermitage Rd Richmond, VA 23220
CARE Po Box 2934 Richmond, Va 23228 Cat's Cradle Of Greater Richmond PO Box 70040 Richmond, VA 23255 Henrico Humane Po box 28014 Richmond Va 23228 Adopt Rscue Cats Inc Po box 15082 Rich, Va 22427",0,8,567,0,,19,2/4/16 9:40,2/4/16 10:33,0,
34843,257,2015,5,,,,,,,,,,,,,,,,,,,,2/4/16 9:40,2/4/16 9:40,,
30119,257,2014,6,0,4,0,0,0,0,,0,,2,0,0,,0,0,0,0,,2,1/5/15 8:58,1/20/15 14:49,0,
30120,257,2014,4,,,,,,,,,,,,,,,,,,,,1/5/15 8:58,1/5/15 8:58,,
30121,257,2014,1,32,1203,0,12,194,0,,0,,589,225,227,"SPCA 2519 Hermitage Rd Ric. VA 23220 AARF POBOX 15262 Henrico, VA 23227 BARK POBOX 1682 Glen Allen,VA 23060 Henrico Humane PO BOX 15262 Henrico,VA 23228 RAL 11401 International Dr. Chesterfield,VA 23236 Ring Dog POBOX 28632 Ric.VA 23228 Animal House 114 S. Sporting Hill Rd VA 17050 Tramps Rescue 114 S. Sporting Hill Rd VA 23063 For the love of poodles 3015 Anglican Pl Ric. VA 23233 Flag PO Box 115 Ric. VA 23103 Lab Rescue of Richmond. PO Box 28014Ric.VA 22003",0,1,375,0,,24,1/5/15 8:58,1/9/15 9:47,0,
30122,257,2014,3,0,6,0,0,16,0,,0,,0,16,2,"Richmond Ferret Rescue 3019 Hey St Richmond, VA 23224",0,0,2,0,,2,1/5/15 8:58,1/20/15 14:47,0,
30123,257,2014,7,0,2,0,0,0,0,,0,,0,2,0,,0,0,0,0,,0,1/5/15 8:58,1/20/15 14:49,0,
30124,257,2014,2,19,1171,0,19,199,0,,0,,47,219,339,"Spca 2519 Hermitage Rd Richmond, VA 23229 Care PO Box 2934 Richmond, Va 23228
Henrico Humane po box 28014 Richmond, VA 23228 RAL 11401 International Dr Chesterfield Va 23236  Cats Cradle po box 70040 Richmond, Va 23255",0,24,760,0,,19,1/5/15 8:58,1/20/15 14:46,0,
30125,257,2014,5,0,,,,,,,,,,,,,,,,,,,1/5/15 8:58,1/5/15 8:58,,
26944,257,2013,6,0,1,0,0,2,0,,0,,0,3,0,,0,0,0,0,,0,1/8/14 15:47,1/10/14 11:16,0,
26945,257,2013,4,0,,,,,,,,,,,,,,,,,,,1/8/14 15:47,1/8/14 15:47,,
26946,257,2013,1,33,1256,0,0,212,0,,0,,567,243,324,"AARF PO Box 15262 Henrico, VA 23222 Henrico Humane PO Box 28014 Henrico, va 23228 RAL 11401 International Dr Richmond, VA 23236 Ring Dog po box 28632 Richmond, VA 23228 BARK PO Box 1682 Glen Allen, VA 23060 New Hope 4822 Charles City Rd Richmond,VA 23231 Angel Dog 311 BLVD Third Floorm Richmond, VA 23220 Heritage Humane 30 Waller Mill Rd Williamsburg VA 23185 Odessa PO Box 191 Mech, Va 23111 MidAtlantic Spaniel PO Box 15354 VA 23227 Houlagans Rst 10368 C. Hull St VA 23112",0,3,332,0,,32,1/8/14 15:47,1/10/14 11:12,0,
26947,257,2013,3,0,27,0,0,0,0,,4,Birth,5,19,3,AARF Po box 15262 Henrico VA 23228,0,0,4,0,,0,1/8/14 15:47,1/10/14 11:15,0,
26948,257,2013,7,0,8,0,0,0,0,,0,,0,8,0,,0,0,0,0,,0,1/8/14 15:47,1/10/14 11:16,0,
26949,257,2013,2,19,1190,0,0,300,0,,51,Births,39,213,414,"Spca 2519 Hermitage Rd Richmond, va 23222 CARE PO Box 2934 Rich, VA 23228 Siamese Rescue 366 Meander Run RD. 22948 Henrico Humane PO Box 28014 Rich VA 23228 Cats Cradle PO Box 70040 Rich, Va 23255 RAL  11401 International Dr Rich, VA 23236",0,22,852,1,Escaped,19,1/8/14 15:47,1/10/14 11:14,0,
26950,257,2013,5,0,1,0,0,0,0,,0,,0,1,0,,0,0,0,0,,0,1/8/14 15:47,1/10/14 11:15,0,
19938,257,2011,1,44,1200,2,14,403,0,,0,,585,305,170,"Share, PO Box 3307, Henrico, Va 23228. SPCA,2519 Hermtiage Rd,Richmond,VA 23220,Henrico Humane, PO Box 28014 Henrico,VA 23228",0,2,518,0,,83,1/9/12 13:47,1/9/12 14:21,0,
19939,257,2011,2,49,1168,0,0,517,0,NA,36,Born at the facility.,22,170,221,"SPCA, 2519 Hermitage Rd.,Richmond,VA 23220, CARE,PO Box 2934,Richmond,VA.,Henrico Humane PO Box 28014, Henrico,VA 23228",0,26,1305,0,NA,26,1/9/12 13:47,1/9/12 14:26,0,
19940,257,2011,3,0,7,0,0,4,0,,0,,0,3,4,"Henrico Humane, PO Box 28014, Henrico, VA 23228",0,0,4,0,,0,1/9/12 13:47,1/9/12 14:27,0,
19941,257,2011,4,0,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,,0,1/9/12 13:47,1/9/12 14:27,0,
19942,257,2011,5,0,1,0,0,0,0,,0,,1,0,0,,0,0,0,0,,0,1/9/12 13:47,1/9/12 14:28,0,
19943,257,2011,6,0,1,0,0,0,0,,0,,0,1,0,,0,0,0,0,,0,1/9/12 13:47,1/9/12 14:28,0,
19944,257,2011,7,0,8,0,0,0,0,,0,,0,8,0,,0,0,0,0,,0,1/9/12 13:47,1/9/12 14:29,0,
45192,257,2018,1,36,1188,0,0,247,0,,0,,623,231,276,"Richmond SPCA 2519 Hermitage Rich, 23228:RAL 11401 International Rich 23236:FLOP 3015 Anglican Pl Rich 23233:Henrico Humane POBOX 28014 Rich 23228:Peninsula SPCA 523 JClyde Morris Blvd Newport News 23601:CARE POBOX 2938 Rich 23228:Appl.Great Pry 8976 Battlefield Park Rd Rich 23231:MOMS POBOX 952 GlenAllen,23060:DC Area Weimaraner Rescue1477 Hillandale rd Front Royal 22630:Ring Dog POBOX 28632 Rich 23228:AARF POBOX 15262 Rich 23227:LRPC POBOX 1814 Annandale 22003: BRAG 20480 White Oak Sutherland 23885: Richardson's Rescue 4037 Quinton Rd Quinton 23141:Colonial Heights Animal Shelter 301 Charles Dimmock Pkwy Colonial Heights 23834:Happe 905 Walton Creek Dr Midlothian 23114:St Francis POBOX 73622 Rich 23235:BARK POBOX 1682 Glen Allen 23060: Richmond Ruff House 1201 Blakemore Rd Rich 23225: Lost dog+cat Rescue 14083 Silver Hill Rd Sunerduck 22742:RACC 1600 Chamberlayne Av Rich 23222",2,1,296,0,1 cat escaped the shelter ,42,1/14/19 12:07,1/14/19 12:41,,0
45193,257,2018,2,41,932,0,0,198,0,,0,,38,167,476,,26,8,431,1,,24,1/14/19 12:07,1/14/19 12:41,,0
45194,257,2018,3,0,5,0,0,25,0,,0,,30,0,0,,0,0,0,0,,0,1/14/19 12:07,1/14/19 12:41,,0
45195,257,2018,4,0,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,,0,1/14/19 12:07,1/14/19 12:41,,0
45196,257,2018,5,0,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,,0,1/14/19 12:07,1/14/19 12:41,,0
45197,257,2018,6,0,3,0,0,0,0,,0,,3,0,0,,0,0,0,0,,0,1/14/19 12:07,1/14/19 12:41,,0
45198,257,2018,7,0,8,0,0,0,0,,0,,8,0,0,,0,0,0,0,,0,1/14/19 12:07,1/14/19 12:41,,0
23041,257,2012,1,83,1382,0,15,288,0,,0,,658,341,353,"AARF Po Box 15262 Richmond 23227
Virginia Paws for Pets 151 Old Whitehill Rd Staunton 24401
XOXO Pet Rescue Inc
3300 Preamble Ln Apt F Yorktown 23692
Angel Dog Rescue Inc 311 S. Blvd Third FLR Richmond 23220
Richmond Animal League Inc Po Box 35971 Richmond, 23235
Henrico Humane Society Po Box 28014 Richmond 23228
Ring Dog Rescue Po Box 28632 Henrico  Share Po Box 3307 Richmond 23228
Richmond SPCA 2519 Hermitage Rd Richmond 23230
Bark Po Box 1682 Richmond 23260
",2,8,365,8,All died in shelter,33,1/3/13 12:47,1/9/13 14:16,0,
23042,257,2012,2,26,1284,0,24,343,0,,32,Kittens born in shelter.,103,192,405,"Richmond SPCA 2519 Hermitage Rd Richmond 23220
CARE Po Box 2934 Richmond 23228
Cats Cradle Po Box 70040 Richmond 23225",0,18,954,18,died,19,1/3/13 12:47,1/9/13 14:17,0,
23043,257,2012,3,0,11,0,0,0,0,,0,,0,8,0,,0,0,3,0,,0,1/3/13 12:47,1/9/13 14:18,0,
23044,257,2012,4,0,1,0,0,1,0,,0,,1,0,0,,1,0,0,0,,0,1/3/13 12:47,1/9/13 14:19,0,
23045,257,2012,5,0,,,,,,,,,,,,,,,,,,,1/3/13 12:47,1/3/13 12:47,,
23046,257,2012,6,0,,,,,,,,,,,,,,,,,,,1/3/13 12:47,1/3/13 12:47,,
23047,257,2012,7,0,,,,,,,,,,,,,,,,,,,1/3/13 12:47,1/3/13 12:47,,
39417,257,2016,1,38,1289,0,0,206,0,,0,,614,281,313,"SPCA 2519 Hermitage Rd Rich. 23228, AARF PO Box 15262 Rich. 23227, Henrico Humane PO Box 28014 Rich. 23228, Ring Dog PO Box 28632 Rich. 23228, Richardson's Rescue 4037 Quinton Rd Quinton, VA 23141, BARK 12300 Farrington Rd Ashland 23005, CARE PO Box 2934 Rich. 23228, RAL 11401 International Dr. Rich. 23236, HAPPE 5511 Staples Mill Rd STE 300 Rich 23228, Hickory Hill K-9 Po Box 1505 Ashland 23005, RCC 1600 Chamberlayne Ave Rich. 23222, Critters 4 U 244 Beauregard Hits Hampton 23669, Cats Cradle PO Box 8202 Rich. 23226, King George Animal Rescue League PO Box 1143 King George 22485, Lab Rescue of LRCP PO Box 1814 Annandale 22003, Lab Rescue PO Box 1574 Midlothian 23113, Rescue Richmond Rottweiler's 510 Young Dr. Sandston 23150, Society for the Advancement of Pet Pig Placement INC. 363 Central Ave Mantua, NJ. 08051",0,1,300,0,,24,2/22/17 9:19,3/7/17 16:10,,0
39418,257,2016,2,19,1059,0,0,192,0,,0,,34,202,435,,0,8,570,0,,21,2/22/17 9:19,3/7/17 16:10,,0
39419,257,2016,3,0,4,0,0,6,0,,0,,0,10,0,,0,0,0,0,,0,2/22/17 9:19,3/7/17 16:10,,0
39420,257,2016,4,0,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,,0,2/22/17 9:19,3/7/17 16:10,,0
39421,257,2016,5,0,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,,0,2/22/17 9:19,3/7/17 16:10,,0
39422,257,2016,6,0,1,0,0,1,0,,0,,1,0,1,,0,0,0,0,,0,2/22/17 9:19,3/7/17 16:10,,0
41469,257,2017,2,21,1036,0,0,254,0,,0,,59,191,528,,0,0,492,0,,41,1/9/18 9:33,1/10/18 15:14,,0
41217,258,2017,2,0,18,0,2,90,3,,0,,0,0,112,,0,1,0,0,,0,1/2/18 13:33,1/3/18 10:13,,0
44421,258,2018,7,0,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,,0,1/3/19 11:16,1/8/19 14:15,,0
41219,258,2017,4,0,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,,0,1/2/18 13:33,1/3/18 10:13,,0
41220,258,2017,5,0,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,,0,1/2/18 13:33,1/3/18 10:13,,0
41221,258,2017,6,0,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,,0,1/2/18 13:33,1/3/18 10:13,,0
41222,258,2017,7,0,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,,0,1/2/18 13:33,1/3/18 10:13,,0
41216,258,2017,1,11,354,14,7,52,14,"MARTINSVILLE CITY ANIMAL CONTROL
MARTINSVILLE, VA 24112

MARTINSVILLE AND HERNY COUNTY SPCA
132 JOSEPH MARTIN HWY
MARTINSVILLE, VA 24112",0,,92,0,214,"MARTINSVILLE AND HERNY COUNTY SPCA
132 JOSEPH MARTIN HWY
MARTINSVILLE, VA 24112",0,3,121,0,,22,1/2/18 13:33,1/3/18 10:13,,0
30841,258,2014,6,,,,,,,,,,,,,,,,,,,,1/12/15 13:40,1/12/15 13:40,,
30842,258,2014,1,24,491,19,21,132,54,"Martinsville and Henry County SPCA
132 Joseph Martin Hwy. 
Martinsville, VA 24112


Martinsville City Animal Control",0,,120,0,302,"Martinsville and Henry County SPCA
132 Joseph Martin Hwy. 
Martinsville, VA 24112

",0,5,302,0,,12,1/12/15 13:40,1/12/15 13:46,0,
30843,258,2014,3,0,,,,,,,,,,,,,,,,,,,1/12/15 13:40,1/12/15 13:40,,
30844,258,2014,7,,,,,,,,,,,,,,,,,,,,1/12/15 13:40,1/12/15 13:40,,
30845,258,2014,2,1,16,0,3,278,90,"Martinsville and Henry County SPCA
132 Joseph Martin Hwy. 
Martinsville, VA 24112

Martinsville City Animal control",0,,3,0,105,"Martinsville and Henry County SPCA
132 Joseph Martin Hwy. 
Martinsville, VA 24112

",0,1,277,0,,2,1/12/15 13:40,1/12/15 13:48,0,
35743,258,2015,6,,,,,,,,,,,,,,,,,,,,2/10/16 15:07,2/10/16 15:07,,
35744,258,2015,1,12,494,29,11,82,24,"Martinsville City Animal Control
Martinsville VA 24112


Martinsville and Henry County SPCA
132 Josheph Martin Hwy.
Martinsville, VA 24112",0,,121,0,307,"Martinsville and Henry County SPCA
132 Joseph Martin Hwy.
Martinsville VA 24112
",0,6,202,0,,16,2/10/16 15:07,2/10/16 15:10,0,
35745,258,2015,3,,,,,,,,,,,,,,,,,,,,2/10/16 15:07,2/10/16 15:07,,
35746,258,2015,7,0,2,0,0,0,0,,0,,0,2,0,,0,0,0,0,,0,2/10/16 15:07,2/10/16 15:14,0,
35747,258,2015,2,2,24,1,7,146,92,"Martinsville City Animal Control
Martinsville VA 24112


Martinsville and Henry County SPCA
132 Joseph Martin Hwy.
Martinsville VA 24112",0,,1,0,35,"Martinsville and Henry County SPCA
132 Joseph Martin Hwy.
Martinsville VA 24112",0,0,227,0,,9,2/10/16 15:07,2/10/16 15:13,0,
26866,258,2013,6,0,,,,,,,,,,,,,,,,,,,1/8/14 9:12,1/8/14 9:12,,
26867,258,2013,1,22,591,30,28,187,52,"MHCSPCA
132 Joseph Martin Hwy
Martinsville, VA 24112


Martinsville City Animal Control


Franklin County Humane Society
18401 Virgil Goode Hwy
Rocky Mount, VA 24151",0,,123,0,453,"MHCSPCA
132 Joseph Martin Hwy
Martinsville, VA 24112

",0,7,303,0,,24,1/8/14 9:12,1/8/14 9:25,0,
26868,258,2013,3,0,0,13,0,0,0,,0,,0,0,0,,11,0,2,0,,0,1/8/14 9:12,1/8/14 9:31,0,
26869,258,2013,7,,,,,,,,,,,,,,,,,,,,1/8/14 9:12,1/8/14 9:12,,
26870,258,2013,2,1,19,7,7,315,76,"MHCSPCA
132 Joseph Martin Hwy
Martinsville, VA 24112

Martinsville City Animal Control",0,,1,0,238,"MHCSPCA
132 Joseph Martin Hwy
Martinsville, VA 24112

",0,3,182,0,,1,1/8/14 9:12,1/8/14 9:26,0,
23178,258,2012,3,,,,,,,,,,,,,,,,,,,,1/4/13 14:49,1/4/13 14:49,,
23179,258,2012,6,0,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,,0,1/4/13 14:49,1/4/13 14:57,0,
23180,258,2012,7,,,,,,,,,,,,,,,,,,,,1/4/13 14:49,1/4/13 14:49,,
23176,258,2012,1,18,611,18,34,161,40,"Martinsville Henry County SPCA
132 Joseph Martin Hwy
Martinsville, VA 24112


Franklin County Humane Society
18401 Virgil Goode Hwy
Rocky Mnt, VA 24151",0,,107,0,436,"Martinsville Henry County SPCA
132 Joseph Martin Hwy
Martinsville, VA 24112

",0,10,307,0,,22,1/4/13 14:49,1/4/13 14:55,0,
23177,258,2012,2,0,19,0,24,303,96,"Martinsville Henry County SPCA
132 Joseph Martin Hwy
Martinsville, VA 24112




Martinsville City Animal Control
Martinsville, VA
24112
",0,,3,0,70,"Martinsville Henry County SPCA
132 Joseph Martin Hwy
Martinsville, VA 24112

",0,3,365,0,,1,1/4/13 14:49,1/4/13 14:57,0,
20524,258,2011,1,23,644,22,38,265,56,"Martinsville and Henry County SPCA
132 Joseph Martin Highway
Martinsville, VA 24112

Martinsville City Animal Control
Martinsville, Va 24112",8,Born In facility,116,1,459,"Martinsville and Henry County SPCA
132 Joseph Martin Highway
Martinsville, VA 24112

",0,8,454,0,,18,1/19/12 11:38,1/19/12 11:54,0,
20525,258,2011,2,2,24,0,31,425,134,"Martinsville and Henry County SPCA
132 Joseph Martin Highway
Martinsville, VA 24112

Martinsville City Animal Control
Martinsville, Va 24112",0,,7,0,54,"Martinsville and Henry County SPCA
132 Joseph Martin Highway
Martinsville, VA 24112

",0,4,551,0,,0,1/19/12 11:38,1/19/12 11:56,0,
20526,258,2011,3,,,,,,,,,,,,,,,,,,,,1/19/12 11:38,1/19/12 11:38,,
20527,258,2011,6,0,,,,,,,,,,,,,,,,,,,1/19/12 11:38,1/19/12 11:38,,
20528,258,2011,7,,,,,,,,,,,,,,,,,,,,1/19/12 11:38,1/19/12 11:38,,
41055,258,2016,1,16,369,13,5,83,16,"Martinsville and Henry County SPCA
134 Joseph Martin Hwy
Martinsville, VA 24112

City of Martinsville Animal Control
Martinsville, VA 24112",0,,85,0,272,"Martinsville and Henry County SPCA
134 Joseph Martin Hwy
Martinsville, VA 24112
",0,7,127,0,,11,4/11/17 15:49,4/11/17 16:29,,0
41056,258,2016,2,9,15,2,7,131,19,,0,,2,0,105,,0,7,69,0,,0,4/11/17 15:49,4/11/17 16:29,,0
41057,258,2016,3,0,0,0,0,1,0,,0,,0,0,1,,0,0,0,0,,0,4/11/17 15:49,4/11/17 16:29,,0
41058,258,2016,4,0,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,,0,4/11/17 15:49,4/11/17 16:29,,0
41059,258,2016,5,0,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,,0,4/11/17 15:49,4/11/17 16:29,,0
41060,258,2016,6,0,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,,0,4/11/17 15:49,4/11/17 16:29,,0
41061,258,2016,7,0,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,,0,4/11/17 15:49,4/11/17 16:29,,0
44415,258,2018,1,22,350,13,11,66,16,"Martinsville City Animal Control
Martinsville City

MHCSPCA
132 Joseph Martin Hwy.
Martinsville, VA 24112",0,,114,0,201,"MHCSPCA
132 Joseph Martin Hwy.
Martinsville, VA 24112",0,5,138,0,,20,1/3/19 11:16,1/8/19 14:15,,0
44416,258,2018,2,0,13,0,4,132,15,,0,,0,0,75,,0,7,73,0,,9,1/3/19 11:16,1/8/19 14:15,,0
44417,258,2018,3,0,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,,0,1/3/19 11:16,1/8/19 14:15,,0
44418,258,2018,4,0,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,,0,1/3/19 11:16,1/8/19 14:15,,0
44419,258,2018,5,0,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,,0,1/3/19 11:16,1/8/19 14:15,,0
44420,258,2018,6,0,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,,0,1/3/19 11:16,1/8/19 14:15,,0
41218,258,2017,3,0,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,,0,1/2/18 13:33,1/3/18 10:13,,0
33136,259,2014,6,,,,,,,,,,,,,,,,,,,,1/29/15 20:04,1/29/15 20:04,,
39416,259,2016,7,0,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,,0,2/22/17 9:19,3/7/17 16:13,,0
33138,259,2014,3,,,,,,,,,,,,,,,,,,,,1/29/15 20:04,1/29/15 20:04,,
33139,259,2014,7,,,,,,,,,,,,,,,,,,,,1/29/15 20:04,1/29/15 20:04,,
33140,259,2014,2,0,2,0,0,3,0,,0,,1,0,3,"Highland Humane Society Inc.
1511 The Pines Rd 
Monterey Va,24465",0,0,1,0,,0,1/29/15 20:04,1/29/15 20:16,0,
33141,259,2014,5,,,,,,,,,,,,,,,,,,,,1/29/15 20:04,1/29/15 20:04,,
37321,259,2015,6,,,,,,,,,,,,,,,,,,,,2/25/16 14:53,2/25/16 14:53,,
37322,259,2015,1,0,11,0,0,0,0,,0,,3,2,6,Highland County Humane Society Inc. 1551 the Pines Rd Monterey Va 24465,0,0,0,0,,0,2/25/16 14:53,2/25/16 14:57,0,
37323,259,2015,3,,,,,,,,,,,,,,,,,,,,2/25/16 14:53,2/25/16 14:53,,
37324,259,2015,7,,,,,,,,,,,,,,,,,,,,2/25/16 14:53,2/25/16 14:53,,
37325,259,2015,2,0,,,,,,,,,,,,,,,,,,,2/25/16 14:53,2/25/16 14:53,,
37326,259,2015,5,,,,,,,,,,,,,,,,,,,,2/25/16 14:53,2/25/16 14:53,,
29306,259,2013,6,,,,,,,,,,,,,,,,,,,,1/31/14 13:32,1/31/14 13:32,,
29307,259,2013,1,0,12,1,0,3,0,,0,,5,2,8,"Highland County Humane Society Inc.
1511 The Pines Rd
Monterey Va 24465

Augusta Dog Adoptions
679 Old White Hill Rd 
Stuarts Draft Va 24477",0,0,1,0,,0,1/31/14 13:32,1/31/14 13:38,0,
29308,259,2013,3,,,,,,,,,,,,,,,,,,,,1/31/14 13:32,1/31/14 13:32,,
29309,259,2013,7,,,,,,,,,,,,,,,,,,,,1/31/14 13:32,1/31/14 13:32,,
29310,259,2013,2,0,5,0,0,1,0,,0,,0,0,1,"Augusta Dog Adoptions
679 Old White Hill Rd
Stuarts Draft Va 24477",0,0,5,0,,0,1/31/14 13:32,1/31/14 13:41,0,
29311,259,2013,5,,,,,,,,,,,,,,,,,,,,1/31/14 13:32,1/31/14 13:32,,
22543,259,2011,1,0,2,0,0,5,0,,0,,2,0,0,,0,0,5,0,,0,2/15/12 12:45,2/15/12 12:47,0,
22544,259,2011,2,0,2,1,0,15,0,,0,,1,0,0,,0,0,17,0,,0,2/15/12 12:45,2/15/12 12:48,0,
22545,259,2011,3,0,,,,,,,,,,,,,,,,,,,2/15/12 12:45,2/15/12 12:45,,
22546,259,2011,5,,,,,,,,,,,,,,,,,,,,2/15/12 12:45,2/15/12 12:45,,
22547,259,2011,6,,,,,,,,,,,,,,,,,,,,2/15/12 12:45,2/15/12 12:45,,
22548,259,2011,7,,,,,,,,,,,,,,,,,,,,2/15/12 12:45,2/15/12 12:45,,
25908,259,2012,1,0,24,0,0,4,0,,0,,15,2,7,"Highland County Humane Soiety Inc
1511 The Pines Rd
Monterey Va 24465",0,0,4,0,,0,1/31/13 12:49,1/31/13 12:55,0,
25909,259,2012,2,0,5,0,0,15,0,,0,,0,1,7,"Highland County Humane Society Inc
1511 The Pines Rd
Monterey va 24465",0,0,12,0,,0,1/31/13 12:49,1/31/13 12:58,0,
25910,259,2012,3,,,,,,,,,,,,,,,,,,,,1/31/13 12:49,1/31/13 12:49,,
25911,259,2012,5,,,,,,,,,,,,,,,,,,,,1/31/13 12:49,1/31/13 12:49,,
25912,259,2012,6,,,,,,,,,,,,,,,,,,,,1/31/13 12:49,1/31/13 12:49,,
25913,259,2012,7,,,,,,,,,,,,,,,,,,,,1/31/13 12:49,1/31/13 12:49,,
43400,259,2017,1,0,6,0,0,0,0,,0,,2,0,4,"Highland County Humane Society Inc.
1551 The pines Rd.
Monterey Va 24465",0,0,0,0,,0,1/30/18 14:27,1/31/18 15:27,,0
43401,259,2017,2,0,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,,0,1/30/18 14:27,1/31/18 15:27,,0
43402,259,2017,3,0,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,,0,1/30/18 14:27,1/31/18 15:27,,0
43403,259,2017,4,0,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,,0,1/30/18 14:27,1/31/18 15:27,,0
43404,259,2017,5,0,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,,0,1/30/18 14:27,1/31/18 15:27,,0
43405,259,2017,6,0,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,,0,1/30/18 14:27,1/31/18 15:27,,0
43406,259,2017,7,0,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,,0,1/30/18 14:27,1/31/18 15:27,,0
44378,259,2018,6,0,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,,0,1/3/19 8:29,1/3/19 10:41,,0
44379,259,2018,7,0,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,,0,1/3/19 8:29,1/3/19 10:41,,0
44373,259,2018,1,0,21,0,0,0,0,,0,,15,0,6,"Highland County Humane Society
P.O. Box 458 
Monterey Va 24465",0,0,0,0,,0,1/3/19 8:29,1/3/19 10:41,,0
44374,259,2018,2,0,2,0,0,0,0,,0,,0,0,2,,0,0,0,0,,0,1/3/19 8:29,1/3/19 10:41,,0
44375,259,2018,3,0,0,0,0,1,0,,0,,0,0,1,,0,0,0,0,,0,1/3/19 8:29,1/3/19 10:41,,0
44376,259,2018,4,0,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,,0,1/3/19 8:29,1/3/19 10:41,,0
44377,259,2018,5,0,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,,0,1/3/19 8:29,1/3/19 10:41,,0
39410,259,2016,1,0,8,1,0,0,0,,0,,5,0,4,Augusta Dog Adoptions 679010 White Hill Rd Stuarts Draft Va 24477,0,0,0,0,"Livestock sold at action ,Owner never found (Per court order)",0,2/22/17 9:19,3/7/17 16:13,,0
39411,259,2016,2,0,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,,0,2/22/17 9:19,3/7/17 16:13,,0
39412,259,2016,3,0,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,,0,2/22/17 9:19,3/7/17 16:13,,0
39413,259,2016,4,0,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,,0,2/22/17 9:19,3/7/17 16:13,,0
39414,259,2016,5,0,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,,0,2/22/17 9:19,3/7/17 16:13,,0
39415,259,2016,6,0,4,0,0,0,0,,0,,0,0,0,,0,0,0,4,,0,2/22/17 9:19,3/7/17 16:13,,0
33137,259,2014,1,0,15,3,0,0,0,,0,,8,1,9,"Highland County Humane Society Inc.
1551 The Pines Rd
Monterey Va, 24465

Augusta Dog Adoptions
679010 White Hill Rd 
Stuarts Draft Va,24477
",0,0,0,0,,0,1/29/15 20:04,1/29/15 20:13,0,
